#{"t_start": 1769448946.986451, "env_id": "CustomHopper-source-v0"}
r,l,t
302.340692,123,1205.892578
358.122084,140,1207.580152
353.104126,140,1209.295688
1314.745652,379,1213.757702
395.908799,155,1215.585424
1410.066591,500,1221.508373
1442.534066,419,1226.446315
636.81247,211,1228.918261
1360.941957,418,1233.837047
290.515426,130,1235.412647
701.428906,234,1238.203909
380.293477,146,1239.934512
338.552446,138,1241.553345
378.192886,148,1243.297215
302.472582,127,1244.837449
1455.072813,499,1250.699791
362.582539,140,1252.344484
1258.35744,390,1256.929204
1400.992039,500,1262.863425
399.800035,149,1264.615018
802.743555,255,1267.615573
1283.914949,379,1272.127421
1267.574398,384,1276.645422
474.982782,172,1278.673703
1274.289923,404,1283.495164
1345.107558,500,1289.358627
1336.102148,500,1295.265584
1007.556777,295,1298.738215
703.257147,231,1301.51013
898.567408,301,1305.048518
386.294559,147,1306.783406
403.617778,153,1308.588391
1112.211485,355,1312.761609
331.910873,131,1314.298901
713.895624,240,1317.166002
1650.260236,500,1323.099033
1362.439897,500,1328.964052
444.173721,165,1330.912079
1434.658646,500,1336.829873
380.171195,151,1338.611336
429.202819,155,1340.428242
336.772463,134,1342.019532
288.066929,124,1343.475324
1628.604513,500,1349.362439
1151.211767,427,1354.467927
1133.824635,355,1358.664761
1427.107179,500,1364.551743
1013.609742,330,1368.524377
1622.682319,500,1374.452479
327.88903,130,1375.986686
994.719401,313,1379.746253
1451.320527,427,1384.81139
371.468794,144,1386.556919
1298.97595,500,1392.440649
316.689937,137,1394.062935
189.657833,91,1395.132527
484.437084,172,1397.160314
296.491885,121,1398.587961
956.343664,318,1402.369282
1056.031492,336,1406.339648
327.359339,137,1407.950965
800.087057,260,1411.010939
390.584188,150,1412.831665
307.056894,126,1414.331573
280.981018,117,1415.7102
319.937788,124,1417.163316
833.810634,271,1420.377021
1036.36308,320,1424.126652
278.171894,130,1425.705128
1163.294233,368,1430.043317
363.583698,132,1431.590269
210.779054,98,1432.749853
311.58741,134,1434.337022
302.976943,130,1435.863728
1462.232527,438,1441.089986
996.601378,320,1444.868798
462.897714,163,1446.790149
1480.925295,500,1452.740702
737.281059,253,1455.74173
1142.959116,335,1459.688422
402.732413,153,1461.558455
474.816988,170,1463.560664
1626.162547,500,1469.457401
539.935822,220,1472.056229
1514.001642,500,1477.974099
393.908192,151,1479.80343
319.89066,139,1481.443967
368.254085,148,1483.200248
209.16321,101,1484.393218
1042.537927,362,1488.732973
1390.063448,500,1494.736301
1404.052926,447,1499.764435
657.706902,229,1502.374569
401.130738,150,1504.062426
1576.983727,494,1509.598401
562.896727,212,1512.022923
1230.035841,360,1516.063493
1401.174961,500,1521.635006
1189.611716,500,1527.24707
1271.857855,500,1532.80973
1132.194394,356,1536.772955
1486.511269,500,1542.372492
351.930088,141,1543.933973
374.863336,151,1545.614512
1448.943327,500,1551.174955
1334.588678,500,1556.773995
281.766106,116,1558.07492
267.468248,111,1559.314225
1149.42762,356,1563.286076
651.533893,241,1565.987389
331.225425,142,1567.598531
285.991485,119,1568.926503
843.864775,263,1571.871008
1276.882178,443,1576.812944
420.595696,162,1578.655003
1454.056381,500,1584.201061
294.679367,127,1585.612564
1450.616813,500,1591.142399
1174.431456,375,1595.337732
630.781659,221,1597.827278
414.702728,159,1599.630717
327.198751,142,1601.212211
693.972197,234,1603.809994
438.737459,173,1605.733062
515.36992,189,1607.896646
1325.44198,372,1612.015221
1388.858847,452,1617.069104
327.093958,140,1618.619274
318.617456,136,1620.130262
1467.189133,422,1624.827713
568.999757,212,1627.229598
320.44616,134,1628.712331
1102.122956,351,1632.619065
1472.837492,500,1638.238526
519.321432,200,1640.459284
1596.626522,500,1645.997677
374.956732,157,1647.776678
340.868209,143,1649.356539
200.881594,95,1650.413283
342.157,139,1651.95527
203.210164,101,1653.077628
1231.603584,500,1658.670699
1431.010871,500,1664.224521
1610.1202,500,1669.835851
340.039268,133,1671.315002
331.84195,135,1672.816434
271.961772,119,1674.131696
709.342974,227,1676.689797
1669.756186,500,1682.220713
306.112877,129,1683.692252
427.446236,163,1685.503846
1742.453819,500,1691.045058
466.550747,181,1693.084016
522.616526,182,1695.120343
429.367165,168,1697.025414
580.419907,211,1699.370516
1657.252461,500,1704.954386
1767.441628,473,1710.208293
830.244804,302,1713.552184
285.859015,124,1714.941108
1437.756804,500,1720.515844
1260.057001,500,1726.068188
354.72614,152,1727.801362
340.9178,136,1729.309768
1481.494977,500,1734.856548
385.358989,158,1736.609597
1003.665488,347,1740.491806
1696.004161,454,1745.547307
290.319516,128,1746.978284
1137.452446,335,1750.724283
287.75271,129,1752.161148
1316.062035,500,1757.870834
307.096226,135,1759.38016
332.600948,138,1760.909606
609.857217,218,1763.340045
1491.197342,481,1768.735093
1087.489379,338,1772.490095
750.648119,254,1775.330164
1396.731993,372,1779.463053
1300.1645,365,1783.560382
496.422745,177,1785.527947
435.770408,159,1787.300241
1628.433255,500,1792.902416
1623.236457,500,1798.453372
347.790889,142,1800.029509
953.289406,293,1803.294237
1571.462776,500,1808.906045
1086.854249,327,1812.535812
1460.454152,500,1818.118789
1138.638646,335,1821.848478
1324.341902,420,1826.531921
1224.68679,355,1830.534248
357.772316,146,1832.164759
409.353723,167,1834.030936
1009.380808,321,1837.63232
1603.942756,493,1843.130347
1091.766899,315,1846.686387
1462.414295,500,1852.733896
317.919685,143,1854.336683
334.451825,144,1855.953547
1286.00151,413,1860.748741
1391.568549,500,1866.381853
359.630703,150,1868.054585
1400.468661,400,1872.535128
1495.326732,500,1878.190834
377.497889,158,1880.008783
1312.73313,350,1883.923823
1394.385796,500,1889.569593
1220.446344,386,1893.930485
327.439311,129,1895.3955
1276.562119,500,1900.987771
352.54255,138,1902.541845
881.698496,295,1905.867828
419.954229,152,1907.70861
1525.855053,406,1912.29883
313.094038,138,1913.862881
397.865985,151,1915.714113
602.112004,202,1918.030417
1251.3748,374,1922.327366
1427.861427,409,1927.001456
399.873959,162,1928.807346
1203.966596,344,1932.692662
751.102372,247,1935.470785
320.949858,138,1937.03069
1582.883886,500,1942.64518
1575.602098,500,1948.23316
415.763755,165,1950.218185
1069.544883,313,1953.728117
1057.911565,335,1957.479038
394.943171,157,1959.241833
471.141732,171,1961.16893
357.065041,140,1962.734297
494.890061,179,1964.773872
402.077566,164,1966.609055
322.681689,130,1968.066613
1451.065491,500,1973.655902
362.595551,135,1975.16481
364.233739,144,1976.776643
1659.674656,500,1982.409039
300.11282,125,1983.80454
376.913026,151,1985.511073
343.92628,134,1987.053689
311.119828,130,1988.517493
1500.933126,500,1994.119102
798.093857,268,1997.107929
1331.019304,376,2001.347065
1392.727595,482,2006.72632
1501.889585,500,2012.334931
1159.058096,352,2016.26926
1134.007988,342,2020.104024
876.889633,277,2023.185084
317.827445,132,2024.655699
433.45718,157,2026.399067
1676.000756,500,2032.008957
1037.177611,311,2035.481465
1300.597767,365,2039.556953
308.293093,124,2040.929996
1022.295894,325,2044.551181
383.374487,149,2046.217881
288.667599,123,2047.586102
377.984478,147,2049.224369
554.423336,198,2051.487389
419.107357,167,2053.397411
341.045803,135,2054.931664
1193.510177,348,2058.81409
1008.461598,318,2062.367102
304.964287,133,2063.857123
1710.221624,500,2069.548306
1001.942866,311,2073.015285
341.942021,136,2074.540677
425.088403,156,2076.284775
1363.049834,500,2081.884156
1297.371965,384,2086.140672
434.825566,171,2088.063649
1080.360818,298,2091.395939
421.961991,169,2093.275673
416.55221,158,2095.084872
933.337349,332,2098.773089
305.372194,126,2100.172869
373.710239,145,2101.801754
1607.648715,500,2107.420569
1847.22276,500,2112.983922
1029.389915,311,2116.470214
1212.032934,377,2120.701298
211.356366,100,2121.825219
286.554727,123,2123.202438
1290.806649,500,2128.772383
1498.639786,500,2134.315389
288.63243,120,2135.665261
1377.592066,411,2140.291059
273.523173,120,2141.632944
334.480982,136,2143.14928
334.701249,146,2144.795128
1355.906488,362,2148.876232
427.43543,163,2150.69506
1094.206811,341,2154.497877
373.545554,152,2156.184778
1288.731951,500,2161.742574
270.957624,106,2162.923742
1276.2676,500,2168.484047
283.031087,121,2169.827972
362.868359,149,2171.486586
1281.287251,358,2175.51907
1586.610461,422,2180.202003
847.577843,268,2183.172445
430.853793,162,2184.97025
342.790196,134,2186.496198
1298.479304,369,2190.593272
982.487376,279,2193.698354
1456.475836,500,2199.258612
361.247745,146,2200.887587
1364.027451,500,2206.491378
325.126403,131,2207.951057
1201.767668,362,2212.015768
478.919819,172,2213.931673
1502.689074,403,2218.397208
601.14807,215,2220.785318
331.59986,136,2222.29438
1111.36412,324,2225.902475
334.259842,129,2227.338782
314.833193,132,2228.807243
324.883876,141,2230.358624
987.107396,305,2233.790554
1157.679899,395,2238.168807
1704.148688,474,2243.412728
1486.167636,500,2248.960369
382.483676,155,2250.72157
350.930154,152,2252.406041
608.399306,212,2254.764341
1094.935954,329,2258.426324
496.074651,176,2260.381917
1289.871119,500,2265.962941
1255.861633,370,2270.071404
1701.553809,500,2275.626684
522.715803,194,2277.779888
1275.606716,390,2282.143011
780.946455,262,2285.127302
548.667086,185,2287.19233
305.823507,133,2288.67953
1427.501607,500,2294.288454
1567.965445,500,2299.88732
269.733846,124,2301.268084
334.842743,146,2302.886059
1750.527082,500,2308.416106
344.364299,154,2310.122914
344.595272,151,2311.847039
1310.579383,500,2317.427067
1002.882831,280,2320.549486
419.969228,163,2322.37485
498.445695,173,2324.333953
1557.460078,500,2329.889676
360.29853,151,2331.570304
1200.829863,362,2335.594623
1037.69298,304,2338.96984
1098.025763,333,2342.653713
333.692789,148,2344.296713
1326.586939,361,2348.319019
336.552236,142,2349.898998
1428.042858,500,2355.51105
1605.26698,446,2360.465329
560.578799,191,2362.594744
386.24425,172,2364.508442
338.799751,150,2366.170535
319.515029,127,2367.57695
1048.904885,319,2371.151595
980.740914,290,2374.35492
343.261795,146,2375.984887
295.64937,128,2377.407235
303.659198,132,2378.86131
1379.317618,472,2384.121825
1262.39521,353,2388.020019
1676.022491,500,2393.653628
360.510623,138,2395.188307
1014.815979,320,2398.751187
1212.65551,363,2402.772303
385.675357,163,2404.617598
1611.075808,500,2410.21563
1371.300987,500,2415.770989
361.556661,149,2417.413741
341.55305,141,2418.970635
300.189103,131,2420.418674
1751.28636,492,2425.84587
343.783161,159,2427.608635
1241.482256,353,2431.543838
888.791612,287,2434.723929
326.80889,133,2436.207347
613.863801,213,2438.56289
338.13751,153,2440.271528
1310.371617,500,2445.817486
347.6007,157,2447.560326
1477.320851,420,2452.23162
354.392169,145,2453.833011
352.179063,129,2455.259462
467.154765,169,2457.134731
363.963368,138,2458.661968
1679.80058,500,2464.205988
427.442549,177,2466.214656
769.246573,245,2469.060384
998.185056,379,2473.381741
1326.819741,500,2478.918713
669.32748,216,2481.31734
759.858483,256,2484.191476
379.496894,173,2486.107348
300.226659,123,2487.483537
1056.01939,329,2491.782091
817.189611,273,2495.071872
1119.581596,355,2499.344581
375.358578,171,2501.399455
361.27942,185,2503.63757
297.692625,136,2505.24046
1789.341419,500,2511.213797
1667.726599,500,2517.162069
353.577879,152,2518.953406
720.16146,284,2522.418208
1644.772354,500,2528.330225
381.712756,151,2530.118934
812.532179,271,2533.383831
336.746512,140,2535.079234
361.569943,151,2536.871181
355.338064,148,2538.633896
1389.033319,500,2544.597237
840.529242,262,2547.699851
1326.35964,371,2552.129366
1305.744453,358,2556.43006
1113.451443,351,2560.648817
611.459403,205,2563.067231
1348.426362,447,2568.352754
998.200053,296,2571.893644
327.076978,145,2573.622555
329.662119,148,2575.422307
1332.155583,359,2579.664741
1520.616093,500,2585.612325
347.751165,148,2587.434354
1088.958605,305,2591.036131
1148.728284,344,2595.176289
1436.949881,500,2601.137771
816.010318,259,2604.213051
1707.121438,500,2610.197884
880.974066,299,2613.790483
1023.61907,302,2617.381658
850.176544,278,2620.725499
1329.036978,362,2625.018599
1340.877036,371,2629.447615
338.998166,131,2631.002767
1687.957501,500,2636.959319
344.180883,150,2638.752189
530.639084,178,2640.858039
932.924034,303,2644.494375
1009.301611,281,2647.873165
1395.186238,500,2653.892278
330.315066,141,2655.623689
1433.76044,500,2661.600408
317.162446,138,2663.253429
323.999133,140,2664.954179
355.240888,137,2666.586759
351.887694,136,2668.197286
316.488197,139,2669.891576
521.707756,184,2672.083103
861.583487,274,2675.381562
901.263405,295,2678.876142
411.353286,161,2680.794285
305.150364,133,2682.420322
598.980342,204,2684.862154
473.817661,169,2686.860384
1555.612858,500,2692.881118
315.492432,135,2694.524458
342.683749,150,2696.298773
1689.367151,500,2702.231262
914.378996,281,2705.603614
1531.225816,500,2711.587044
475.53183,184,2713.763619
1014.672833,316,2717.521216
550.468671,185,2719.746394
1278.626856,382,2724.316951
1190.348278,379,2728.828877
1576.543957,492,2734.703742
318.027109,136,2736.369615
1510.553606,500,2742.308829
522.45987,192,2744.634111
1064.837956,315,2748.356186
1156.852281,361,2752.699712
339.72977,137,2754.330621
964.254868,300,2757.921535
1196.960722,362,2762.20904
1544.786436,418,2767.226886
1190.031029,337,2771.268611
1336.88946,406,2776.064997
1658.844899,452,2781.491966
1379.20442,403,2786.30546
1226.548221,376,2790.82065
1693.268537,500,2796.79648
402.800586,162,2798.726811
1268.89843,438,2803.975664
907.588493,273,2807.273208
1462.232526,405,2812.075654
375.169191,146,2813.865545
514.703754,193,2816.162005
1365.943022,500,2822.111596
1632.027341,466,2827.686715
342.544448,139,2829.326504
659.657581,218,2831.909107
1076.222963,343,2836.012852
451.374408,160,2837.921309
1069.525786,304,2841.560725
368.386584,138,2843.20298
414.280992,158,2845.07937
513.028318,185,2847.317641
1103.681208,377,2851.843758
880.584711,272,2855.066836
920.915563,277,2858.399333
1517.20786,500,2864.339846
1144.875382,328,2868.266475
932.456055,328,2872.15487
806.755878,277,2875.473445
378.948024,168,2877.469652
669.139713,237,2880.311026
910.26452,275,2883.568178
