#{"t_start": 1767377047.197074, "env_id": "CustomHopper-source-v0"}
r,l,t
1377.549643,500,974.515116
457.052192,154,975.538025
1790.982611,500,978.672918
511.961977,166,979.753857
616.83367,183,981.039759
519.265026,169,982.095949
1487.251106,500,985.190698
705.817393,212,986.505656
1084.552079,273,988.28253
1463.156574,352,990.466312
1514.302376,367,992.730409
693.343315,233,994.161526
688.872238,208,995.488443
583.244874,184,996.64909
681.831566,212,997.95701
367.952391,132,998.773894
1586.296296,500,1001.921641
842.65407,250,1003.515364
608.649286,182,1004.636742
661.433541,200,1005.907159
521.482924,163,1006.907908
563.977289,188,1008.076213
1494.511486,500,1011.277762
558.013947,171,1012.34195
703.801281,217,1013.715137
788.629606,251,1015.273724
1182.162304,390,1017.816752
547.490317,175,1018.913823
736.451547,232,1020.35557
1005.991784,310,1022.265834
785.013951,232,1023.826773
1766.267938,500,1027.101143
916.223331,259,1029.103636
452.503227,156,1030.196129
1387.828957,376,1033.001091
457.464388,151,1034.037013
1420.287181,359,1036.415277
488.756971,157,1037.518278
1421.854339,500,1040.858633
1238.209282,390,1043.532351
511.883472,168,1044.77973
1334.587753,500,1048.471276
1288.093344,500,1051.844156
794.80668,223,1053.391001
609.087328,195,1054.739171
987.290495,295,1056.773298
1406.568893,500,1060.687148
917.919437,235,1062.299585
281.622371,131,1063.179505
789.026583,217,1064.798604
1162.422617,373,1067.899071
449.80796,151,1068.849904
744.370568,237,1070.344645
186.04382,83,1070.89153
911.254243,237,1072.402393
1351.112846,500,1075.546257
251.451998,123,1076.313372
698.9272,193,1077.52933
492.63076,158,1078.571958
802.110389,217,1079.940277
498.302469,160,1080.943527
992.054969,270,1082.759791
1359.387369,500,1086.13122
668.677365,218,1087.918036
1088.839691,314,1090.700964
581.289368,199,1092.19182
585.39217,174,1093.522367
1193.468757,311,1095.804945
928.457075,238,1097.466778
1556.10584,500,1101.318798
1691.112323,500,1105.375167
852.586658,263,1107.622524
853.903246,241,1109.388888
1521.247043,500,1112.615407
586.926903,188,1113.787212
694.239516,210,1115.091149
1015.433533,263,1116.714604
368.258534,170,1117.870247
598.538895,183,1119.009697
1562.960918,500,1122.098493
532.557207,169,1123.150179
864.481927,275,1124.888582
1297.938155,500,1128.050596
1424.359541,500,1131.24588
1228.280968,500,1134.342109
959.006408,296,1136.201484
749.661124,238,1137.812263
1041.899075,340,1140.257377
1150.420333,500,1143.427848
793.140311,245,1144.943871
592.370669,176,1146.046632
1480.694797,500,1149.156544
1520.322272,500,1152.334723
1246.396286,414,1154.937747
861.741545,265,1156.577306
1686.191136,500,1159.746019
846.691013,268,1161.40327
1491.285681,484,1164.415229
767.604584,211,1165.72456
880.027594,252,1167.354237
944.697222,274,1169.066717
1439.096258,500,1172.257627
800.301014,245,1173.772791
1202.884465,282,1175.759558
1023.216379,259,1177.946516
1481.215522,369,1180.679655
1740.508749,500,1183.986237
587.900026,174,1185.067444
878.759079,272,1186.783065
773.990018,251,1188.375996
1496.404955,500,1191.503325
425.205014,146,1192.551461
1273.81302,500,1195.655265
618.864999,181,1196.78027
815.569934,243,1198.282645
695.368379,198,1199.507968
875.391749,255,1201.121723
1070.634581,382,1203.651562
754.742208,239,1206.39475
632.462572,186,1208.292353
875.721578,269,1210.035887
837.19186,231,1211.481391
1367.968395,468,1214.436252
698.158411,190,1215.613748
815.564529,251,1217.312856
905.086191,242,1218.894456
554.91749,170,1219.98565
1022.463934,265,1221.701551
963.686193,303,1223.621254
873.959052,271,1225.380511
843.739349,256,1227.078887
563.682469,171,1228.168463
1213.614326,355,1231.83824
811.396357,242,1234.151167
1030.50604,317,1236.479006
816.017742,246,1238.203402
425.764607,148,1239.212675
694.555148,211,1240.888484
1341.217888,409,1244.405041
1175.101781,343,1246.924095
838.133143,262,1249.076138
709.586741,221,1250.947828
1796.301494,425,1254.180848
867.122278,267,1255.982035
962.374551,298,1258.116671
1373.984844,500,1261.927
1264.878592,500,1265.392973
1354.448452,365,1267.841121
1689.802047,428,1270.722208
507.750967,166,1271.872801
1762.088638,419,1274.720947
719.040098,250,1276.391259
566.637613,185,1277.749103
973.670022,332,1280.102768
1433.392394,500,1284.095272
942.569239,310,1286.41311
1124.038902,289,1288.336884
628.138721,183,1289.503241
892.220861,276,1291.276155
753.6734,205,1292.565374
605.960084,198,1293.803109
845.036252,234,1295.285614
821.369266,279,1297.027846
948.776626,248,1298.591021
1545.799009,500,1301.823785
672.340348,192,1303.092153
1538.446526,500,1306.284982
873.575394,268,1307.981195
1411.912788,384,1310.413855
1522.28257,500,1313.663743
473.034036,157,1314.67105
550.157124,180,1315.824609
820.818594,246,1317.363532
1403.110394,500,1320.660755
818.617102,221,1322.098183
1448.511448,334,1324.185667
1543.087746,500,1327.298101
1523.964543,500,1330.440245
1902.267125,500,1333.684904
977.029129,293,1335.601423
1256.082744,299,1337.500959
773.510291,220,1338.888211
779.578868,240,1340.469883
588.595446,193,1341.747552
892.932369,270,1343.515173
903.738175,311,1345.478803
1336.925006,395,1348.054223
416.591122,145,1348.973157
1003.471561,271,1350.666702
1150.877737,329,1352.826285
1507.689004,469,1355.829401
936.493122,276,1357.621535
550.827268,179,1358.78139
422.773002,150,1359.741966
954.608282,284,1361.775589
948.345745,274,1363.530096
637.743224,187,1364.79984
589.222291,182,1366.134451
805.903182,215,1367.617065
818.059164,253,1369.322741
593.984272,192,1370.548138
1048.218099,254,1372.194783
1143.810695,299,1374.088958
1006.309177,313,1376.108679
1384.745999,500,1379.253782
523.799279,174,1380.345543
1444.326094,500,1383.519294
985.130545,304,1385.568602
1122.642841,339,1388.252632
951.400465,328,1390.814763
1604.626277,500,1394.322341
1506.841741,371,1396.820237
1462.478462,416,1399.907996
835.927497,265,1401.883092
1643.864465,389,1404.455777
479.769337,162,1405.575466
1432.419037,418,1408.582423
1264.95547,322,1411.207627
1148.360131,303,1413.306577
1357.496083,500,1416.727284
806.14551,237,1418.327548
1032.637554,271,1420.135444
636.708571,192,1421.49208
584.533743,180,1422.693047
384.767116,138,1423.600654
864.713924,285,1425.674677
1086.057675,319,1427.841052
1163.870883,500,1431.266959
1217.193587,324,1433.419289
469.795304,158,1434.46696
1048.795833,310,1436.595227
806.814131,235,1438.160185
1710.702684,415,1441.396299
517.488253,162,1442.593887
1259.875903,500,1446.122551
773.975375,238,1447.736113
776.830227,247,1449.453249
948.116897,296,1451.481532
737.1718,213,1452.896477
1464.387714,500,1456.387101
1040.64203,299,1458.415609
1382.539605,500,1461.711983
1476.45954,500,1465.170317
1618.334814,500,1468.55354
1123.294463,296,1470.735765
1229.899288,339,1473.068288
1703.424649,500,1476.451364
1377.872964,500,1479.838535
677.126669,193,1481.179022
1356.130525,363,1483.597073
1445.546973,421,1486.446161
808.284561,206,1487.838362
1357.700938,500,1491.229613
511.038082,162,1492.311703
1015.782174,285,1494.181936
1345.52024,411,1496.977112
982.532564,274,1498.801222
597.883067,190,1500.105801
686.103133,199,1501.444617
1387.654214,500,1504.860199
1516.389564,500,1508.382225
1019.303697,271,1510.205443
1173.738729,338,1512.547193
1523.996183,500,1515.87701
1296.833976,311,1518.027096
800.845786,247,1519.664459
888.284563,248,1521.363169
1223.059786,376,1523.958899
942.726003,268,1525.722593
727.118203,243,1527.43249
1224.86471,349,1529.751839
1270.961751,321,1531.996737
553.695156,170,1533.134058
498.204737,158,1534.175301
1127.699096,321,1536.370165
