#{"t_start": 1769532944.2972438, "env_id": "CustomHopper-source-v0"}
r,l,t
242.812647,130,783.056155
47.179461,44,783.60621
42.56449,42,784.148034
40.660398,43,784.711967
44.572121,42,785.222755
67.443635,54,785.883695
41.327815,42,786.380889
44.937295,43,786.896508
42.844508,42,787.389176
377.786896,191,789.663663
55.435002,49,790.235944
41.778715,43,790.769468
379.904375,185,792.964787
66.663833,52,793.581648
223.276344,131,795.129933
207.814078,104,796.347335
320.716896,164,798.269483
293.580685,141,800.039192
47.093384,45,800.573419
45.626759,42,801.086732
44.903397,42,801.631938
42.342434,42,802.168556
401.578574,207,804.694091
43.612426,42,805.178117
592.357698,500,810.905249
42.130808,42,811.382072
208.077263,96,812.533914
186.721667,90,813.570447
42.138655,42,814.045138
54.232277,47,814.581254
216.460082,113,815.87439
478.45032,290,819.285011
266.193612,149,820.983383
411.567361,222,823.593943
46.239087,43,824.079819
45.677967,43,824.576792
42.982665,42,825.060137
51.7029,46,825.592833
405.523129,226,828.203521
46.487573,43,828.69258
41.732666,43,829.194302
42.778155,42,829.68273
239.601755,127,831.155163
47.701952,44,831.659833
583.81562,500,837.362202
39.514487,43,837.898237
41.00806,43,838.385489
349.552534,203,840.681159
42.185679,42,841.155866
42.657619,42,841.631082
45.549814,43,842.121217
49.710597,45,842.637415
43.386394,42,843.115291
41.550688,42,843.597327
45.194371,42,844.080112
442.801276,252,846.991176
60.809526,50,847.572792
43.761395,42,848.052212
63.906854,52,848.642063
230.312215,123,850.050465
45.114155,42,850.523808
47.767016,44,851.032694
48.659313,44,851.532777
45.496778,42,852.005801
46.33605,44,852.503936
45.936941,43,852.992765
587.599598,500,859.720689
44.76995,42,860.197307
46.26327,44,860.697933
43.914166,42,861.180571
57.722182,48,861.728144
42.860884,43,862.216454
245.573339,137,863.772298
582.062758,500,869.496176
69.708266,55,870.132275
42.607046,42,870.623915
45.002027,43,871.116795
42.530186,43,871.602978
51.997718,47,872.133592
122.186037,71,872.959597
44.767813,44,873.465257
230.615439,115,874.821496
44.054795,42,875.299157
53.455476,49,875.853091
43.67282,42,876.334247
44.645611,43,876.820203
288.157417,147,878.503656
44.450803,42,878.988357
410.593362,235,881.668143
47.032856,43,882.156769
44.570078,43,882.643961
208.091831,100,883.781402
224.839999,121,885.156673
596.054004,500,890.841636
118.854522,69,891.655799
43.708237,43,892.160855
45.389239,43,892.648893
42.939914,42,893.120234
43.860881,43,893.608565
53.74779,49,894.168284
56.021533,49,894.731807
47.086243,43,895.225711
42.580167,42,895.714299
44.854365,42,896.193754
43.786452,42,896.673685
592.616907,500,902.407851
353.784361,159,904.21379
208.972889,110,905.467384
42.108553,42,905.942101
56.285749,50,906.520581
48.70903,45,907.049365
303.366545,149,908.749829
46.570366,44,909.251832
224.859973,117,910.599862
42.384877,43,911.094716
57.086193,50,911.657796
43.131632,42,912.143348
220.10544,124,913.567829
208.743172,105,914.756227
42.175153,42,915.228483
48.632252,46,915.754371
43.282035,43,916.239632
43.979596,43,916.731038
56.500799,46,917.250118
47.638772,45,917.759817
52.907234,48,918.30984
44.029775,42,918.791194
158.760589,91,919.826245
327.205072,172,921.771591
352.09617,168,923.675022
46.981936,44,924.177594
355.607676,162,926.074906
46.695124,44,926.575892
45.740521,43,927.068896
44.749456,43,927.564914
44.180209,42,928.046391
600.688475,500,933.781088
226.207305,138,935.466222
43.839493,43,935.969396
596.191301,500,941.778496
222.960565,127,943.220219
43.053392,43,943.71229
201.855094,102,944.87003
49.173188,45,945.380374
40.734324,41,945.845081
42.713733,44,946.350741
43.326613,42,946.831898
57.728159,50,947.40356
367.290976,167,949.29156
42.075941,42,949.765486
219.087582,107,950.977521
588.756466,500,956.694461
48.584568,47,957.232636
45.954729,44,957.73188
216.316179,100,958.860854
266.815974,151,960.572031
43.182637,43,961.058254
244.193987,129,962.520543
42.376516,43,963.00449
43.82533,42,963.488067
42.755269,43,963.976889
321.499607,185,966.085733
219.946971,119,967.457888
334.680547,169,969.384176
447.171818,263,972.408086
46.419948,43,972.899755
51.534372,49,973.452996
44.141654,42,973.93034
595.925317,500,979.691883
44.422072,42,980.170345
209.592923,105,981.361782
42.316884,42,981.837645
334.901238,187,983.983881
49.354294,46,984.513561
219.921888,111,985.777206
43.770378,42,986.253288
43.717955,44,986.752498
45.294181,43,987.233588
56.03617,49,987.794138
210.267076,99,988.926102
212.599886,114,990.242687
43.428637,42,990.767798
44.076726,42,991.247836
59.981375,55,991.866479
43.590004,42,992.34262
595.31532,500,998.093144
299.41218,176,1000.111143
468.948185,281,1003.304329
219.350992,114,1004.608695
45.878703,43,1005.096155
45.9338,47,1005.626285
122.534936,73,1006.452216
48.676684,45,1006.963407
351.926588,164,1008.829913
203.116404,104,1010.023829
235.715847,123,1011.464331
41.915314,42,1011.942175
49.842326,44,1012.450427
47.180496,44,1012.952201
42.689065,42,1013.427036
291.402709,164,1015.312872
206.258834,101,1016.484149
42.506413,42,1016.96105
218.187461,114,1018.264102
42.741267,42,1018.802598
41.385951,42,1019.282288
48.721152,43,1019.768946
41.558659,42,1020.26134
287.692823,154,1022.025329
238.658691,128,1023.479409
223.417728,115,1024.783271
587.565185,500,1030.498815
191.14109,86,1031.47771
55.159718,49,1032.029748
218.4347,104,1033.211931
42.374069,42,1033.686546
47.715925,44,1034.186574
44.564608,42,1034.658932
241.91594,118,1036.006496
44.349991,43,1036.501995
459.706737,305,1040.092815
598.088587,500,1046.210449
48.153171,44,1046.718645
232.546116,121,1048.131644
42.010928,42,1048.607384
225.542995,121,1049.980916
48.47605,46,1050.501062
41.522004,42,1050.979439
53.291075,48,1051.53031
145.649906,80,1052.441895
183.797717,84,1053.400542
41.930141,42,1053.874585
410.917551,231,1056.517567
45.400275,44,1057.015168
42.785877,42,1057.505802
44.436679,42,1057.98572
41.760399,42,1058.462138
239.275568,130,1059.953774
409.92293,234,1062.674017
596.568591,500,1068.498143
53.539631,50,1069.071307
42.37348,42,1069.545902
44.043,43,1070.02879
223.987864,113,1071.325411
597.465016,500,1077.077851
59.119055,51,1077.659421
585.1764,500,1083.376558
46.526024,42,1083.86072
43.504227,43,1084.365334
237.550487,125,1085.779454
271.813052,126,1087.223402
151.258164,75,1088.090925
210.60181,110,1089.390254
566.843258,500,1095.176714
47.010149,43,1095.666406
219.539999,117,1097.001573
210.403455,112,1098.291579
44.678855,42,1098.765813
299.756317,183,1100.891648
46.494238,43,1101.401762
42.356245,46,1101.933597
247.056571,120,1103.295089
190.527467,90,1104.315641
313.961846,145,1105.975147
45.557691,43,1106.58328
42.827194,43,1107.137656
40.410952,43,1107.624831
167.891508,81,1108.542967
42.172659,43,1109.036629
41.96776,42,1109.631724
40.743746,43,1110.39513
590.407943,500,1116.240379
